6353435,141227,2,231339;231353,34163;34136
6613646,32857,3,231299;231338;231339,34149;34076;34163
6690240,41327,6,231332;231299;231345;231325;231355;244973,34149;34164;34112;34170;34165;34174
6613913,24356,0,,
6614008,5610,1,233800,34153
6614038,20720,0,,
6614068,97872,0,,
6614077,76114,0,,
6614082,133769,0,,
6614204,66227,3,231299;231338;231339,34149;34076;34163
6614222,134072,0,,
6614328,35274,0,,
6614494,135801,1,233800,34153
6614521,58497,0,,
6614758,52860,7,231345;231325;231355;244973;231338;231365;231339,34170;34164;34165;34174;34076;34053;34163
6614886,40518,0,,
6615020,63563,0,,
6615489,127377,0,,
6615660,48708,6,231353;231332;231345;231325;231355;244973,34164;34112;34170;34136;34165;34174
6615858,40255,0,,
6615915,3675,0,,
6615929,61137,0,,
6615947,12779,0,,
6616030,52811,0,,
6616035,4518,3,231299;231338;231339,34149;34076;34163
6616116,35756,0,,
6616193,15208,0,,
6616654,142873,0,,
6616751,45871,0,,
6616917,75453,0,,
6616922,63554,0,,
6616961,48406,0,,
6617193,14078,0,,
6617631,60981,0,,
6617638,142877,0,,
6617718,63002,0,,
6617851,128271,0,,
6617996,118466,0,,
6618254,36440,0,,
6618398,52102,7,231353;231345;231325;231355;244973;231338;231365,34136;34170;34164;34165;34174;34076;34053
6618405,41384,0,,
6618626,24105,2,231299;231338,34149;34076
6618767,2360,0,,
6619150,60957,0,,
6619410,41170,0,,
6619428,30532,0,,
6619461,21841,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6619581,60464,0,,
6619625,30094,2,231299;231353,34149;34136
6619690,775,2,231299;231338,34149;34076
6619778,62068,0,,
6619925,45182,0,,
6620116,114022,0,,
6620339,33518,1,233800,34153
6620369,126470,0,,
6620421,104212,0,,
6620466,44814,0,,
6620537,39478,0,,
6620633,122016,2,231299;231338,34149;34076
6620634,26731,0,,
6620731,16072,0,,
6620763,97960,0,,
6620834,124982,0,,
6620893,18026,0,,
6621038,35804,1,233800,34153
6621044,96482,0,,
6621237,114409,1,233800,34153
6621246,119999,0,,
6621326,42790,0,,
6621409,15099,0,,
6621477,6302,1,233800,34153
6621491,13361,0,,
6621729,129,0,,
6621779,115289,0,,
6622492,9596,0,,
6622600,5370,0,,
6622829,45245,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6622986,23832,0,,
6623233,19799,0,,
6623463,63347,1,233800,34153
6623562,75571,0,,
6623611,74475,3,231299;231338;231339,34149;34076;34163
6623620,117407,0,,
6623637,91090,0,,
6623706,7929,0,,
6623759,93942,0,,
6623920,32849,0,,
6623976,71471,1,233800,34153
6624132,70593,3,231299;231338;231339,34149;34076;34163
6624159,44811,0,,
6624291,61942,1,233800,34153
6624570,34175,0,,
6624593,6708,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
6624695,76635,3,231299;231338;231339,34149;34076;34163
6624938,53044,0,,
6625132,72574,0,,
6625138,8548,0,,
6625173,109038,1,233800,34153
6625381,31679,0,,
6625385,86223,0,,
6625485,126609,0,,
6625774,41430,0,,
6625782,35917,0,,
6625919,59236,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6626115,60115,0,,
6626163,2913,0,,
6626235,123532,0,,
6626489,37816,1,233800,34153
6626697,116068,0,,
6626738,103119,0,,
6626887,41970,2,231338;231353,34076;34136
6627128,51036,1,231338,34076
6627273,89519,0,,
6627415,18210,1,233800,34153
6627500,54727,0,,
6627671,31578,0,,
6627815,133023,3,231299;231338;231339,34149;34076;34163
6627963,118667,0,,
6627993,68142,2,231338;231353,34076;34136
6628481,128272,0,,
6628791,10620,0,,
6628836,108925,6,231332;231345;231355;244973;231338;231365,34112;34076;34170;34165;34053;34174
6628841,62983,0,,
6629239,118639,8,231353;231332;231345;231325;231355;244973;231365;231339,34136;34112;34170;34164;34165;34174;34053;34163
6629248,28559,0,,
6629366,12750,0,,
6629551,45876,1,233800,34153
6629597,61152,1,233800,34153
6629712,16138,0,,
6629800,136834,6,231332;231299;231345;231325;244973;231338,34149;34164;34112;34076;34170;34174
6629884,82257,0,,
6629891,29954,0,,
6629995,8040,0,,
6630115,2841,0,,
6630237,43265,1,233800,34153
6630435,12861,0,,
6630553,21537,0,,
6630690,39695,0,,
6630756,22987,0,,
6630872,34083,0,,
6630921,48719,1,233800,34153
6630938,61242,1,272895,34179
6631074,63061,0,,
6631339,128738,0,,
6631431,75688,0,,
6631432,7040,1,233800,34153
6631512,139481,0,,
6631728,111574,0,,
6632545,14601,0,,
6632653,130280,0,,
6633224,142866,2,231338;231353,34076;34136
6633545,50130,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
6633819,46701,0,,
6634175,128856,0,,
6634384,12144,0,,
6634658,45427,0,,
6634949,20552,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6634996,116024,3,231299;231338;231339,34149;34076;34163
6635114,50374,0,,
6635167,23761,0,,
6635294,141731,5,231332;231325;231338;231365;231339,34164;34112;34076;34163;34053
6635358,84486,0,,
6635867,118743,0,,
6635901,87639,3,231299;231338;231339,34149;34076;34163
6635952,72209,0,,
6636270,121024,0,,
6636799,3235,0,,
6637241,81329,0,,
6637320,57976,0,,
6637427,36294,0,,
6637648,63496,0,,
6637799,30125,7,231353;231345;231325;231355;244973;231365;231339,34136;34170;34164;34165;34174;34053;34163
6637966,4321,0,,
6637995,51836,0,,
6638121,20654,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6638370,23576,0,,
6638630,116030,0,,
6638788,100909,0,,
6639097,106680,0,,
6639236,52895,0,,
6639322,116378,0,,
6639399,121759,2,231338;231353,34076;34136
6639867,85889,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
6640229,91481,1,233800,34153
6640344,136528,0,,
6640558,2211,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
6641294,19404,0,,
6641404,54768,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
6641674,21601,1,272895,34179
6641812,64213,0,,
6641879,119121,0,,
6641890,98819,0,,
6642133,7623,0,,
6642252,58713,0,,
6642375,114771,0,,
6642525,60063,6,231299;231345;244973;233800;231338;231365,34149;34076;34170;34053;34153;34174
6642953,20860,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
6643058,31144,0,,
6643173,7386,0,,
6643380,49323,0,,
6643547,68789,0,,
6643657,124968,0,,
6643992,9358,0,,
6644060,142887,2,231338;231339,34076;34163
6644103,104397,2,231338;231353,34076;34136
6644245,121965,5,231332;231345;231355;231338;231365,34112;34076;34170;34165;34053
6644628,4194,3,231299;231338;231339,34149;34076;34163
6644899,125776,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6645427,98038,2,231338;231339,34076;34163
6645494,121399,0,,
6646157,48269,1,233800,34153
6646753,119887,0,,
6647397,104685,0,,
6647511,141576,0,,
6647517,23939,0,,
6647644,15115,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
6648373,119309,0,,
6648404,57454,2,231338;231353,34076;34136
6863049,384,0,,
6649026,34394,0,,
6649613,114431,0,,
6649657,19677,3,231299;231338;231339,34149;34076;34163
6649848,62803,0,,
6650344,116967,0,,
6650551,26286,0,,
6650647,97623,0,,
6650670,120953,0,,
6650804,132638,1,233800,34153
6650820,124360,0,,
6650876,54657,0,,
6651157,33978,6,231299;231345;244973;233800;231338;231365,34149;34076;34170;34053;34153;34174
6651307,30106,0,,
6651364,8317,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6651597,78487,0,,
6651624,43519,0,,
6651740,42390,6,231353;231345;231325;231355;244973;231338,34164;34076;34170;34136;34165;34174
6652084,52809,2,231338;231339,34076;34163
6652495,120860,6,231353;231332;231345;231355;244973;231365,34112;34170;34136;34165;34053;34174
6652777,51313,0,,
6653157,114263,0,,
6653199,47124,0,,
6653725,26416,0,,
6654000,40166,2,231299;231338,34149;34076
6654027,87896,0,,
6654078,113699,6,231353;231332;231325;231355;244973;231338,34164;34112;34076;34136;34165;34174
6654116,121446,0,,
6654169,60085,0,,
6654227,4585,0,,
6654699,54924,3,231299;231338;231339,34149;34076;34163
6654709,131625,7,231332;231299;231325;231355;244973;231338;231365,34112;34149;34164;34165;34174;34076;34053
6655009,76927,3,231299;231338;231339,34149;34076;34163
6655461,101568,0,,
6655597,113139,0,,
6655822,36125,6,231332;231325;231355;244973;231338;231365,34164;34112;34076;34165;34053;34174
6655895,53712,2,231299;231338,34149;34076
6656258,45171,7,231299;231345;231325;231355;244973;231338;231365,34149;34164;34076;34170;34165;34053;34174
6656393,6093,0,,
6656541,77405,0,,
6656645,142893,0,,
6656841,22726,0,,
6657175,65764,0,,
6657417,115509,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
6657454,93067,0,,
6657736,30484,0,,
6657970,37736,0,,
6658384,49595,0,,
6659302,139867,0,,
6660426,41020,0,,
6660485,65782,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
6660614,117106,0,,
6660713,112478,0,,
6660931,118106,0,,
6661147,121069,0,,
6661823,113419,1,233800,34153
6661857,98631,8,231353;231332;231345;231325;231355;244973;231365;231339,34136;34112;34170;34164;34165;34174;34053;34163
6662127,44927,0,,
6662355,98899,0,,
6662898,50648,0,,
6663500,135002,2,231338;231353,34076;34136
6663910,20469,1,233800,34153
6664302,142628,0,,
6664554,117174,0,,
6664663,25638,0,,
6664798,142848,0,,
6664878,98738,2,231338;231353,34076;34136
6665194,30299,2,231299;231338,34149;34076
6665597,76952,0,,
6733546,94461,1,233800,34153
6667158,70056,0,,
6667569,49945,0,,
6667705,93260,3,231299;231338;231339,34149;34076;34163
6668347,142901,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6668760,134579,0,,
6669730,107798,0,,
6669876,104698,3,231299;231338;231339,34149;34076;34163
6670890,102273,3,231299;231338;231339,34149;34076;34163
6673084,123118,1,233800,34153
6674090,120852,1,231338,34076
6674221,24792,0,,
6674280,40912,0,,
6674477,116156,0,,
6674911,114915,0,,
6675821,135010,0,,
6675823,38097,0,,
6675844,73795,3,231299;231338;231339,34149;34076;34163
6676366,119475,0,,
6676794,7336,3,231299;231338;231339,34149;34076;34163
6677420,83915,1,233800,34153
6872411,63912,0,,
6678006,27081,0,,
6678094,121882,7,231353;231345;231325;231355;244973;231338;231365,34136;34170;34164;34165;34174;34076;34053
6678684,72907,0,,
6679327,19654,1,233800,34153
6681153,142910,2,231338;231353,34076;34136
6681516,142911,0,,
6681582,119776,0,,
6682302,104132,1,233800,34153
6682710,103626,0,,
6683095,70751,0,,
6683293,129914,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6683877,121485,1,233800,34153
6684884,99242,1,233800,34153
6684964,55498,0,,
6685578,95814,0,,
6685772,142908,6,231353;231332;231325;231355;244973;231339,34164;34112;34163;34136;34165;34174
6686161,63250,7,231299;231345;231325;231355;244973;231338;231365,34149;34164;34076;34170;34165;34053;34174
6686692,46827,6,231345;231325;231355;244973;231338;231365,34164;34076;34170;34165;34053;34174
6686825,10302,0,,
6687842,115938,0,,
6687880,120119,0,,
6688155,131862,2,231299;231353,34149;34136
6688729,5629,2,231338;231353,34076;34136
6688821,51241,3,231299;231338;231339,34149;34076;34163
6689255,65415,3,231299;231338;231339,34149;34076;34163
6690989,98,0,,
6691803,118703,0,,
6692627,65184,0,,
6692690,116929,0,,
6693906,86490,0,,
6694469,117976,0,,
6694668,115393,1,233800,34153
6694724,6941,0,,
6695577,142330,6,231353;231332;231345;231325;231355;244973,34164;34112;34170;34136;34165;34174
6696413,136894,0,,
6697071,28111,6,231332;231299;244973;231338;231365;231339,34149;34112;34076;34163;34053;34174
6697159,9900,0,,
6697358,123320,0,,
6697920,115457,0,,
6698190,4719,6,231332;231299;231345;244973;231338;231365,34149;34112;34076;34170;34053;34174
6698607,106202,0,,
6698896,120523,0,,
6699315,96669,0,,
6699829,25040,1,231338,34076
6699863,82338,0,,
6699915,39033,0,,
6700565,66628,0,,
6701501,106456,1,233800,34153
6702607,40281,0,,
6702685,64422,1,233800,34153
6702856,35325,2,231299;231338,34149;34076
6702906,15542,0,,
6703438,123439,6,231353;231332;231345;231355;244973;231338,34112;34076;34170;34136;34165;34174
6703839,121219,0,,
6705061,118250,1,231338,34076
6705065,54845,0,,
6705535,63185,2,231338;231339,34076;34163
6705970,64831,7,231353;231332;231299;231345;231355;244973;231365,34136;34112;34149;34170;34165;34174;34053
6706220,112838,0,,
6706552,42233,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
6707002,36493,0,,
6707295,1331,0,,
6707443,115425,0,,
6709651,27942,0,,
6710129,142926,0,,
6711277,34788,1,231299,34149
6711872,142924,0,,
6711975,115849,6,231299;231345;244973;233800;231338;231365,34149;34076;34170;34053;34153;34174
6712497,64447,0,,
6712859,15653,2,231338;231353,34076;34136
6713899,85276,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6715459,46170,0,,
6716408,135720,0,,
6717157,90808,2,231338;231339,34076;34163
6717619,142929,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
6717827,127484,0,,
6718148,38870,0,,
6718780,132860,0,,
6718871,2886,0,,
6719053,62139,2,231299;231338,34149;34076
6720692,31259,0,,
6721238,45581,2,231338;231353,34076;34136
6721409,85279,0,,
6723436,31281,2,231299;231338,34149;34076
6723990,62162,3,231299;231338;231339,34149;34076;34163
6726710,142942,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6728064,19331,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
6728851,34480,0,,
6728930,119179,2,231338;231339,34076;34163
6730715,35541,3,231299;231338;231339,34149;34076;34163
6730920,136129,0,,
6731030,89798,0,,
6731546,68597,0,,
6731755,86008,2,231299;231338,34149;34076
6731925,38117,2,231299;231338,34149;34076
6732174,56980,0,,
6732786,127994,0,,
6732882,61368,2,231299;231338,34149;34076
6732982,40927,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
6732985,117279,0,,
6734060,33168,3,231299;231338;231339,34149;34076;34163
6734995,122723,0,,
6735454,122639,0,,
6736168,108828,6,231353;231332;231345;231325;231355;244973,34164;34112;34170;34136;34165;34174
6738849,19214,0,,
6738905,131453,6,231332;231345;231325;231355;231338;231365,34164;34112;34076;34170;34165;34053
6739456,5986,0,,
6739610,141724,0,,
6741560,133615,0,,
6742709,120219,1,233800,34153
6743890,39232,0,,
6744500,126618,4,231332;231299;231345;244973,34149;34112;34170;34174
6745960,139346,1,233800,34153
6746490,99529,2,231299;231338,34149;34076
6747342,131361,0,,
6747608,88371,0,,
6748254,37166,0,,
6749058,117307,6,231332;231345;231325;244973;231338;231365,34164;34112;34076;34170;34053;34174
6749847,44288,3,231299;231338;231339,34149;34076;34163
6749992,142941,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
6750372,47704,0,,
6755275,8035,6,231299;231345;244973;233800;231338;231365,34149;34076;34170;34053;34153;34174
6755287,47253,0,,
6755560,130138,2,231338;231353,34076;34136
6756497,117639,0,,
6757198,15034,0,,
6758616,121115,0,,
6761123,142971,0,,
6762709,115853,0,,
6762926,130541,0,,
6762959,142972,0,,
6763473,122452,0,,
6763979,116399,2,231338;231339,34076;34163
6766907,12229,0,,
6767610,128401,0,,
6768139,142970,0,,
6768500,11813,0,,
6769644,20456,0,,
6769750,142980,0,,
6770697,117206,1,231299,34149
6771011,28747,6,231332;231299;231325;244973;231338;231365,34149;34164;34112;34076;34053;34174
6772833,15983,0,,
6773039,50156,0,,
6773594,127278,0,,
6773756,76467,0,,
6774367,142983,0,,
6775143,101460,0,,
6775680,81635,0,,
6775785,17578,0,,
6776730,142498,0,,
6776786,40628,0,,
6778417,34176,4,231332;231299;231325;231365,34149;34164;34112;34053
6778479,63508,0,,
6778537,142984,0,,
6778550,128297,0,,
6779053,79098,5,231332;231345;231325;231355;231338,34164;34112;34076;34170;34165
6780937,120441,1,233800,34153
6781446,73126,0,,
6782226,94101,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6783592,34920,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6785042,142966,5,231332;231299;231345;231355;231365,34149;34112;34170;34165;34053
6786148,16134,7,231299;231345;231325;231355;244973;231338;231365,34149;34164;34076;34170;34165;34053;34174
6786222,142991,0,,
6787503,78435,0,,
6788239,49760,0,,
6788319,38777,0,,
6789133,42648,0,,
6790141,2086,0,,
6790884,134377,0,,
6792662,115875,5,231353;231332;231325;231355;244973,34164;34112;34136;34165;34174
6793249,39772,0,,
6795421,48193,0,,
6799733,28991,0,,
6800254,87818,0,,
6800288,7029,6,231299;231345;244973;233800;231338;231365,34149;34076;34170;34053;34153;34174
6801754,71385,0,,
6803209,18944,2,231299;231338,34149;34076
6805380,119305,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6806632,143004,0,,
6808106,34021,0,,
6809502,44589,2,231338;231353,34076;34136
6810379,143007,0,,
6810560,44509,3,231299;231338;231339,34149;34076;34163
6810906,54881,0,,
6811426,43597,3,231299;231338;231339,34149;34076;34163
6813330,17559,0,,
6813977,37854,1,233800,34153
6815113,60173,1,233800,34153
6816336,143014,0,,
6817539,110881,0,,
6817747,24767,2,231338;231353,34076;34136
6819608,116089,0,,
6820787,143019,7,231332;231299;231345;231325;231355;231338;231365,34112;34149;34170;34164;34165;34076;34053
6821846,143013,0,,
6823894,115830,0,,
6824397,24327,0,,
6824578,45524,0,,
6824909,60556,1,231339,34163
6824972,142800,0,,
6825234,119274,0,,
6826654,143022,0,,
6827753,90635,7,231299;231345;231325;231355;244973;231338;231365,34149;34164;34076;34170;34165;34053;34174
6828025,39834,0,,
6828217,7804,0,,
6829675,41307,7,231299;231345;231325;231355;244973;231338;231365,34149;34164;34076;34170;34165;34053;34174
6832528,85243,0,,
6832920,4141,0,,
6833049,131824,0,,
6834200,68311,1,233800,34153
6836589,132080,0,,
6836972,24344,0,,
6837659,139154,5,231332;231325;231355;244973;231338,34164;34112;34076;34165;34174
6838415,124762,0,,
6838868,122074,0,,
6839090,143051,5,231353;231332;231325;231355;244973,34164;34112;34136;34165;34174
6839734,122624,2,231338;231353,34076;34136
6839884,122523,1,272895,34179
6840186,117609,0,,
6840201,87019,0,,
6841953,90499,1,231338,34076
6842022,120679,0,,
6844010,143060,0,,
6844154,143053,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6844692,38719,0,,
6845995,80666,0,,
6847116,14016,0,,
6847152,8785,1,272895,34179
6847223,47927,0,,
6847489,26325,0,,
6849578,354,0,,
6850303,64164,0,,
6851050,143009,0,,
6851738,42893,0,,
6852804,143071,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6854670,143077,0,,
6859349,30512,2,231338;231353,34076;34136
6859784,31051,0,,
6859801,26867,2,231299;231338,34149;34076
6859960,58500,0,,
6860119,66902,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
6860257,121772,0,,
6860622,71993,0,,
6861795,57658,0,,
6863326,69066,0,,
6863426,81901,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6864273,99782,0,,
6864354,44410,0,,
